,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
48,2021-01-18,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-17T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 434, 'in_icu': {'total': None, 'currently': 55}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1016, 'confirmed': 910, 'probable': 106}}",70910,67705.0,3205.0,,72747.0
49,2021-01-17,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-16T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 450, 'in_icu': {'total': None, 'currently': 57}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1016, 'confirmed': 910, 'probable': 106}}",70294,67097.0,3197.0,,71884.0
50,2021-01-16,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-15T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 441, 'in_icu': {'total': None, 'currently': 54}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1016, 'confirmed': 910, 'probable': 106}}",69372,66226.0,3146.0,,71272.0
51,2021-01-15,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-14T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 451, 'in_icu': {'total': None, 'currently': 56}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1002, 'confirmed': 897, 'probable': 105}}",68727,65649.0,3078.0,,70699.0
52,2021-01-14,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-13T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 466, 'in_icu': {'total': None, 'currently': 56}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 995, 'confirmed': 890, 'probable': 105}}",68065,65031.0,3034.0,,69690.0
53,2021-01-13,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-12T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 474, 'in_icu': {'total': None, 'currently': 55}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 994, 'confirmed': 889, 'probable': 105}}",67173,64194.0,2979.0,,68972.0
54,2021-01-12,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-11T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 473, 'in_icu': {'total': None, 'currently': 55}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 991, 'confirmed': 886, 'probable': 105}}",66446,63532.0,2914.0,,68284.0
55,2021-01-11,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-10T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 471, 'in_icu': {'total': None, 'currently': 58}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 986, 'confirmed': 881, 'probable': 105}}",65827,62960.0,2867.0,,67385.0
56,2021-01-10,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-09T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 472, 'in_icu': {'total': None, 'currently': 62}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 972, 'confirmed': 869, 'probable': 103}}",65273,62409.0,2864.0,,66469.0
57,2021-01-09,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-08T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 464, 'in_icu': {'total': None, 'currently': 62}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 969, 'confirmed': 866, 'probable': 103}}",64475,61684.0,2791.0,,65879.0
58,2021-01-08,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-17T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 451, 'in_icu': {'total': None, 'currently': 59}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 957, 'confirmed': 854, 'probable': 103}}",63503,60758.0,2745.0,,65388.0
59,2021-01-07,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-06T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 453, 'in_icu': {'total': None, 'currently': 57}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 949, 'confirmed': 846, 'probable': 103}}",62949,60274.0,2675.0,,64153.0
60,2021-01-06,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-05T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 458, 'in_icu': {'total': None, 'currently': 65}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 947, 'confirmed': 844, 'probable': 103}}",61729,59134.0,2595.0,,63121.0
61,2021-01-05,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-04T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 431, 'in_icu': {'total': None, 'currently': 56}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 947, 'confirmed': 844, 'probable': 103}}",61100,58560.0,2540.0,,62434.0
62,2021-01-04,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-03T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 432, 'in_icu': {'total': None, 'currently': 52}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 937, 'confirmed': 834, 'probable': 103}}",60333,57842.0,2491.0,,61515.0
63,2021-01-03,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-02T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 421, 'in_icu': {'total': None, 'currently': 53}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 930, 'confirmed': 828, 'probable': 102}}",59484,57035.0,2449.0,,60849.0
64,2021-01-02,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-01T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 412, 'in_icu': {'total': None, 'currently': 59}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 930, 'confirmed': 828, 'probable': 102}}",58873,56455.0,2418.0,,60390.0
65,2021-01-01,DE,"{'data_quality_grade': 'A+', 'updated': '2020-12-31T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 412, 'in_icu': {'total': None, 'currently': 58}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 930, 'confirmed': 828, 'probable': 102}}",58064,55670.0,2394.0,,59741.0
66,2020-12-31,DE,"{'data_quality_grade': 'A+', 'updated': '2020-12-30T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 411, 'in_icu': {'total': None, 'currently': 58}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 926, 'confirmed': 824, 'probable': 102}}",57456,55112.0,2344.0,,59007.0
