,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
215,2020-08-04,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-04T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5740, 'hospitalized': {'total': 12888, 'currently': 547, 'in_icu': {'total': None, 'currently': 137}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3530, 'confirmed': 3396, 'probable': 134}}",91854,91854,,1304873.0,107832.0
216,2020-08-03,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-03T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5740, 'hospitalized': {'total': 12832, 'currently': 548, 'in_icu': {'total': None, 'currently': 135}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3523, 'confirmed': 3389, 'probable': 134}}",91144,91144,,1288496.0,107019.0
217,2020-08-02,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-02T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5713, 'hospitalized': {'total': 12746, 'currently': 553, 'in_icu': {'total': None, 'currently': 129}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3515, 'confirmed': 3381, 'probable': 134}}",90274,90274,,1264012.0,106014.0
218,2020-08-01,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-01T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5713, 'hospitalized': {'total': 12672, 'currently': 592, 'in_icu': {'total': None, 'currently': 132}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3506, 'confirmed': 3374, 'probable': 132}}",89365,89365,,1240227.0,104907.0
219,2020-07-31,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-31T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5689, 'hospitalized': {'total': 12593, 'currently': 590, 'in_icu': {'total': None, 'currently': 128}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3493, 'confirmed': 3362, 'probable': 131}}",88346,88346,,1209223.0,103840.0
220,2020-07-30,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-30T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5592, 'hospitalized': {'total': 12500, 'currently': 585, 'in_icu': {'total': None, 'currently': 139}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3488, 'confirmed': 3357, 'probable': 131}}",87177,87177,,1180591.0,102659.0
221,2020-07-29,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-29T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5592, 'hospitalized': {'total': 12448, 'currently': 571, 'in_icu': {'total': None, 'currently': 145}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3478, 'confirmed': 3347, 'probable': 131}}",86285,86285,,1154902.0,101638.0
222,2020-07-28,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-28T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5592, 'hospitalized': {'total': 12389, 'currently': 544, 'in_icu': {'total': None, 'currently': 150}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3458, 'confirmed': 3327, 'probable': 131}}",85524,85524,,1139155.0,100717.0
223,2020-07-27,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-27T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5434, 'hospitalized': {'total': 12339, 'currently': 536, 'in_icu': {'total': None, 'currently': 145}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3447, 'confirmed': 3315, 'probable': 132}}",84876,84876,,1115211.0,99680.0
224,2020-07-26,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-26T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5434, 'hospitalized': {'total': 12283, 'currently': 540, 'in_icu': {'total': None, 'currently': 153}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3440, 'confirmed': 3309, 'probable': 131}}",83748,83748,,1091816.0,98314.0
225,2020-07-25,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-25T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5434, 'hospitalized': {'total': 12188, 'currently': 545, 'in_icu': {'total': None, 'currently': 157}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3433, 'confirmed': 3304, 'probable': 129}}",83054,83054,,1069775.0,97488.0
226,2020-07-24,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-24T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5434, 'hospitalized': {'total': 12119, 'currently': 533, 'in_icu': {'total': None, 'currently': 143}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3422, 'confirmed': 3293, 'probable': 129}}",81766,81766,,1034901.0,96121.0
227,2020-07-23,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-23T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5434, 'hospitalized': {'total': 12037, 'currently': 528, 'in_icu': {'total': None, 'currently': 133}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3409, 'confirmed': 3281, 'probable': 128}}",80836,80836,,1010681.0,95073.0
228,2020-07-22,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-22T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5434, 'hospitalized': {'total': 11997, 'currently': 505, 'in_icu': {'total': None, 'currently': 137}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3405, 'confirmed': 3276, 'probable': 129}}",80172,80172,,994637.0,94213.0
229,2020-07-21,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-21T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5380, 'hospitalized': {'total': 11949, 'currently': 484, 'in_icu': {'total': None, 'currently': 131}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3402, 'confirmed': 3272, 'probable': 130}}",79545,79545,,973616.0,93322.0
230,2020-07-20,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-20T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5344, 'hospitalized': {'total': 11897, 'currently': 463, 'in_icu': {'total': None, 'currently': 136}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3382, 'confirmed': 3252, 'probable': 130}}",78685,78685,,953066.0,92337.0
231,2020-07-19,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-19T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5344, 'hospitalized': {'total': 11841, 'currently': 449, 'in_icu': {'total': None, 'currently': 131}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3377, 'confirmed': 3247, 'probable': 130}}",78131,78131,,938311.0,91615.0
232,2020-07-18,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-18T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5344, 'hospitalized': {'total': 11788, 'currently': 448, 'in_icu': {'total': None, 'currently': 137}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3368, 'confirmed': 3238, 'probable': 130}}",77206,77206,,909412.0,90508.0
233,2020-07-17,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-17T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5286, 'hospitalized': {'total': 11728, 'currently': 434, 'in_icu': {'total': None, 'currently': 128}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3359, 'confirmed': 3227, 'probable': 132}}",76371,76371,,891359.0,89541.0
234,2020-07-16,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-16T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5286, 'hospitalized': {'total': 11687, 'currently': 436, 'in_icu': {'total': None, 'currently': 137}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3347, 'confirmed': 3215, 'probable': 132}}",75664,75664,,867188.0,88713.0
235,2020-07-15,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-15T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5238, 'hospitalized': {'total': 11625, 'currently': 447, 'in_icu': {'total': None, 'currently': 129}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3341, 'confirmed': 3209, 'probable': 132}}",75016,75016,,850297.0,87891.0
236,2020-07-14,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-14T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5238, 'hospitalized': {'total': 11485, 'currently': 415, 'in_icu': {'total': None, 'currently': 118}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3334, 'confirmed': 3202, 'probable': 132}}",74260,74260,,828762.0,86973.0
237,2020-07-13,MD,"{'data_quality_grade': 'A', 'updated': '2020-07-13T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5230, 'hospitalized': {'total': 11467, 'currently': 386, 'in_icu': {'total': None, 'currently': 108}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3325, 'confirmed': 3194, 'probable': 131}}",73527,73527,,813347.0,86221.0
