,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
35,2021-01-31,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-31T14:16:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 306385, 'hospitalized': {'total': 13468, 'currently': 519, 'in_icu': {'total': 2114, 'currently': 131}, 'on_ventilator': {'total': 731, 'currently': None}}, 'death': {'total': 1665, 'confirmed': None, 'probable': None}}",346624,,,2607358,323674
36,2021-01-30,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-30T13:29:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 304074, 'hospitalized': {'total': 13427, 'currently': 522, 'in_icu': {'total': 2113, 'currently': 139}, 'on_ventilator': {'total': 731, 'currently': None}}, 'death': {'total': 1663, 'confirmed': None, 'probable': None}}",345430,,,2598403,322722
37,2021-01-29,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-29T14:09:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 301462, 'hospitalized': {'total': 13353, 'currently': 533, 'in_icu': {'total': 2103, 'currently': 148}, 'on_ventilator': {'total': 727, 'currently': None}}, 'death': {'total': 1655, 'confirmed': None, 'probable': None}}",343962,,,2586391,321527
38,2021-01-28,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-28T15:14:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 297638, 'hospitalized': {'total': 13279, 'currently': 536, 'in_icu': {'total': 2092, 'currently': 157}, 'on_ventilator': {'total': 725, 'currently': None}}, 'death': {'total': 1620, 'confirmed': None, 'probable': None}}",342445,,,2573911,320323
39,2021-01-27,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-27T15:09:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 293030, 'hospitalized': {'total': 13217, 'currently': 537, 'in_icu': {'total': 2082, 'currently': 161}, 'on_ventilator': {'total': 719, 'currently': None}}, 'death': {'total': 1620, 'confirmed': None, 'probable': None}}",340684,,,2557878,318759
40,2021-01-26,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-26T16:33:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 289231, 'hospitalized': {'total': 13137, 'currently': 540, 'in_icu': {'total': 2074, 'currently': 158}, 'on_ventilator': {'total': 716, 'currently': None}}, 'death': {'total': 1613, 'confirmed': None, 'probable': None}}",338675,,,2545013,317211
41,2021-01-25,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-25T15:52:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 285852, 'hospitalized': {'total': 13054, 'currently': 528, 'in_icu': {'total': 2054, 'currently': 179}, 'on_ventilator': {'total': 709, 'currently': None}}, 'death': {'total': 1597, 'confirmed': None, 'probable': None}}",337264,,,2536306,316360
42,2021-01-24,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-24T15:58:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 283690, 'hospitalized': {'total': 13016, 'currently': 523, 'in_icu': {'total': 2054, 'currently': 182}, 'on_ventilator': {'total': 708, 'currently': None}}, 'death': {'total': 1595, 'confirmed': None, 'probable': None}}",336405,,,2529796,315569
43,2021-01-23,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-23T15:49:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 281854, 'hospitalized': {'total': 12948, 'currently': 548, 'in_icu': {'total': 2052, 'currently': 196}, 'on_ventilator': {'total': 707, 'currently': None}}, 'death': {'total': 1582, 'confirmed': None, 'probable': None}}",334889,,,2518969,314279
44,2021-01-22,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-22T14:02:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 279908, 'hospitalized': {'total': 12884, 'currently': 549, 'in_icu': {'total': 2044, 'currently': 192}, 'on_ventilator': {'total': 698, 'currently': None}}, 'death': {'total': 1571, 'confirmed': None, 'probable': None}}",333118,,,2510554,312953
45,2021-01-21,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-21T15:26:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 276793, 'hospitalized': {'total': 12803, 'currently': 590, 'in_icu': {'total': 2028, 'currently': 209}, 'on_ventilator': {'total': 694, 'currently': None}}, 'death': {'total': 1547, 'confirmed': None, 'probable': None}}",330469,,,2498162,311235
46,2021-01-20,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-20T15:06:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 272113, 'hospitalized': {'total': 12729, 'currently': 604, 'in_icu': {'total': 2023, 'currently': 210}, 'on_ventilator': {'total': 687, 'currently': None}}, 'death': {'total': 1517, 'confirmed': None, 'probable': None}}",328380,,,2485476,309614
47,2021-01-19,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-19T14:55:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 269487, 'hospitalized': {'total': 12645, 'currently': 638, 'in_icu': {'total': 1994, 'currently': 216}, 'on_ventilator': {'total': 681, 'currently': None}}, 'death': {'total': 1507, 'confirmed': None, 'probable': None}}",326221,,,2472897,307786
48,2021-01-18,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-18T16:10:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 266752, 'hospitalized': {'total': 12576, 'currently': 619, 'in_icu': {'total': 1980, 'currently': 214}, 'on_ventilator': {'total': 679, 'currently': None}}, 'death': {'total': 1500, 'confirmed': None, 'probable': None}}",324919,,,2465673,306661
49,2021-01-17,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-17T16:21:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 265051, 'hospitalized': {'total': 12518, 'currently': 594, 'in_icu': {'total': 1980, 'currently': 226}, 'on_ventilator': {'total': 679, 'currently': None}}, 'death': {'total': 1493, 'confirmed': None, 'probable': None}}",323837,,,2458733,305744
50,2021-01-16,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-16T16:10:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 264246, 'hospitalized': {'total': 12452, 'currently': 627, 'in_icu': {'total': 1979, 'currently': 231}, 'on_ventilator': {'total': 678, 'currently': None}}, 'death': {'total': 1485, 'confirmed': None, 'probable': None}}",322252,,,2448874,304248
51,2021-01-15,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-15T14:57:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 263256, 'hospitalized': {'total': 12351, 'currently': 635, 'in_icu': {'total': 1967, 'currently': 210}, 'on_ventilator': {'total': 677, 'currently': None}}, 'death': {'total': 1472, 'confirmed': None, 'probable': None}}",320102,,,2436305,302396
52,2021-01-14,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-14T15:58:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 260728, 'hospitalized': {'total': 12249, 'currently': 614, 'in_icu': {'total': 1957, 'currently': 194}, 'on_ventilator': {'total': 675, 'currently': None}}, 'death': {'total': 1460, 'confirmed': None, 'probable': None}}",317559,,,2421802,300381
53,2021-01-13,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-13T15:34:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 257824, 'hospitalized': {'total': 12160, 'currently': 612, 'in_icu': {'total': 1945, 'currently': 194}, 'on_ventilator': {'total': 673, 'currently': None}}, 'death': {'total': 1449, 'confirmed': None, 'probable': None}}",314817,,,2406992,298324
54,2021-01-12,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-12T16:36:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 253415, 'hospitalized': {'total': 12059, 'currently': 605, 'in_icu': {'total': 1933, 'currently': 187}, 'on_ventilator': {'total': 668, 'currently': None}}, 'death': {'total': 1422, 'confirmed': None, 'probable': None}}",309629,,,2394548,296407
55,2021-01-11,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-11T15:49:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 251170, 'hospitalized': {'total': 11940, 'currently': 595, 'in_icu': {'total': 1909, 'currently': 194}, 'on_ventilator': {'total': 664, 'currently': None}}, 'death': {'total': 1396, 'confirmed': None, 'probable': None}}",307483,,,2381850,294508
56,2021-01-10,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-10T15:20:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 249390, 'hospitalized': {'total': 11866, 'currently': 588, 'in_icu': {'total': 1902, 'currently': 189}, 'on_ventilator': {'total': 663, 'currently': None}}, 'death': {'total': 1392, 'confirmed': None, 'probable': None}}",305999,,,2373998,293261
57,2021-01-09,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-09T15:48:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 247390, 'hospitalized': {'total': 11778, 'currently': 592, 'in_icu': {'total': 1897, 'currently': 181}, 'on_ventilator': {'total': 660, 'currently': None}}, 'death': {'total': 1390, 'confirmed': None, 'probable': None}}",303723,,,2362020,291253
58,2021-01-08,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-08T15:19:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 244990, 'hospitalized': {'total': 11679, 'currently': 610, 'in_icu': {'total': 1889, 'currently': 196}, 'on_ventilator': {'total': 657, 'currently': None}}, 'death': {'total': 1381, 'confirmed': None, 'probable': None}}",301110,,,2349366,289077
59,2021-01-07,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-07T14:56:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 242361, 'hospitalized': {'total': 11578, 'currently': 594, 'in_icu': {'total': 1880, 'currently': 187}, 'on_ventilator': {'total': 654, 'currently': None}}, 'death': {'total': 1359, 'confirmed': None, 'probable': None}}",297317,,,2332387,285798
60,2021-01-06,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-06T14:40:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 239203, 'hospitalized': {'total': 11463, 'currently': 589, 'in_icu': {'total': 1866, 'currently': 192}, 'on_ventilator': {'total': 651, 'currently': None}}, 'death': {'total': 1330, 'confirmed': None, 'probable': None}}",292720,,,2312383,281936
61,2021-01-05,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-05T16:03:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 236196, 'hospitalized': {'total': 11356, 'currently': 578, 'in_icu': {'total': 1859, 'currently': 177}, 'on_ventilator': {'total': 650, 'currently': None}}, 'death': {'total': 1312, 'confirmed': None, 'probable': None}}",288951,,,2295396,278646
62,2021-01-04,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-04T15:34:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 234298, 'hospitalized': {'total': 11240, 'currently': 551, 'in_icu': {'total': 1837, 'currently': 167}, 'on_ventilator': {'total': 647, 'currently': None}}, 'death': {'total': 1305, 'confirmed': None, 'probable': None}}",285633,,,2284687,276257
63,2021-01-03,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-03T14:23:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 232355, 'hospitalized': {'total': 11159, 'currently': 548, 'in_icu': {'total': 1830, 'currently': 164}, 'on_ventilator': {'total': 643, 'currently': None}}, 'death': {'total': 1301, 'confirmed': None, 'probable': None}}",283473,,,2274838,274104
64,2021-01-02,UT,"{'data_quality_grade': 'A+', 'updated': '2021-01-02T15:47:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 230287, 'hospitalized': {'total': 11101, 'currently': 552, 'in_icu': {'total': 1828, 'currently': 158}, 'on_ventilator': {'total': 643, 'currently': None}}, 'death': {'total': 1294, 'confirmed': None, 'probable': None}}",281654,,,2268187,272594
65,2021-01-01,UT,"{'data_quality_grade': 'A+', 'updated': '2020-12-31T14:56:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 224439, 'hospitalized': {'total': 10956, 'currently': 565, 'in_icu': {'total': 1824, 'currently': 158}, 'on_ventilator': {'total': 641, 'currently': None}}, 'death': {'total': 1269, 'confirmed': None, 'probable': None}}",276612,,,2245303,267800
66,2020-12-31,UT,"{'data_quality_grade': 'A+', 'updated': '2020-12-31T14:56:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 224439, 'hospitalized': {'total': 10956, 'currently': 565, 'in_icu': {'total': 1824, 'currently': 158}, 'on_ventilator': {'total': 641, 'currently': None}}, 'death': {'total': 1269, 'confirmed': None, 'probable': None}}",276612,,,2245303,267800
