,mindate,maxdate,name,id
1396,1984-01-01,1988-12-01,Monthly mean soil temperature at observation time(cover: unknown,MO01P2
1395,1984-01-01,2007-11-01,Monthly mean soil temperature at observation time(cover: unknown,MO02A0
1394,1984-01-01,2009-04-01,Monthly mean soil temperature at observation time(cover: unknown,MO02P0
1393,1984-01-01,1989-06-01,Monthly mean soil temperature at observation time(cover: unknown,MO02P1
1392,1984-01-01,2007-12-01,Monthly mean soil temperature at observation time(cover: unknown,MO03A0
1391,1984-01-01,2009-04-01,Monthly mean soil temperature at observation time(cover: unknown,MO03P0
1390,1986-01-01,1988-12-01,Monthly mean soil temperature at observation time(cover: unknown,MO03P1
1389,1984-02-01,1989-06-01,Monthly mean soil temperature at observation time(cover: unknown,MO03P2
1388,1984-01-01,2007-06-01,Monthly mean soil temperature at observation time(cover: unknown,MO04A0
1387,1984-01-01,2009-12-01,Monthly mean soil temperature at observation time(cover: unknown,MO04P0
1386,1989-01-01,1989-06-01,Monthly mean soil temperature at observation time(cover: unknown,MO04P1
1385,1984-01-01,1988-12-01,Monthly mean soil temperature at observation time(cover: unknown,MO04P2
1384,1984-01-01,2009-08-01,Monthly mean soil temperature at observation time(cover: unknown,MO05A0
1383,1984-01-01,2009-12-01,Monthly mean soil temperature at observation time(cover: unknown,MO05P0
1382,1984-01-01,1989-06-01,Monthly mean soil temperature at observation time(cover: unknown,MO05P1
1381,1986-01-01,1988-12-01,Monthly mean soil temperature at observation time(cover: unknown,MO05P2
1380,2006-01-01,2009-04-01,Monthly mean soil temperature at observation time(cover: unknown,MO07P0
1379,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO11A0
1378,1992-04-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO11P0
1377,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO12A0
1376,1992-04-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO12P0
1375,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO13A0
1374,1992-04-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO13P0
1373,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO14A0
1372,1984-01-01,1985-06-01,Monthly mean soil temperature at observation time(cover: grass,MO14A1
1371,2000-06-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO14P0
1370,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO15A0
1369,1984-01-01,1985-06-01,Monthly mean soil temperature at observation time(cover: grass,MO15A1
1368,2000-06-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO15P0
1367,2006-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO16A0
1366,2007-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO16P0
1365,2006-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: grass,MO17A0
1364,2006-01-01,2010-06-01,Monthly mean soil temperature at observation time(cover: grass,MO17P0
1363,1984-01-01,1984-10-01,Monthly mean soil temperature at observation time(cover: fallow,MO21A0
1362,1984-01-01,1984-10-01,Monthly mean soil temperature at observation time(cover: fallow,MO22A0
1361,1984-01-01,1984-10-01,Monthly mean soil temperature at observation time(cover: fallow,MO23A0
1360,1984-01-01,1984-10-01,Monthly mean soil temperature at observation time(cover: fallow,MO24A0
1359,1984-01-01,1984-10-01,Monthly mean soil temperature at observation time(cover: fallow,MO25A0
1358,1984-09-01,2009-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO31A0
1357,1986-04-01,2010-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO31P0
1356,1984-09-01,2009-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO32A0
1355,1985-07-01,2010-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO32P0
1354,1984-09-01,2009-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO33A0
1353,1985-04-01,2010-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO33P0
1352,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO34A0
1351,1984-01-01,1989-02-01,Monthly mean soil temperature at observation time(cover: bare ground,MO34A2
1350,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO34P0
1349,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO35A0
1348,1984-01-01,1988-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO35A2
1347,1984-10-01,2010-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO35P0
1346,2006-01-01,2010-10-01,Monthly mean soil temperature at observation time(cover: bare ground,MO36A0
1345,2006-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: bare ground,MO36P0
1344,2006-02-01,2006-03-01,Monthly mean soil temperature at observation time(cover: bare ground,MO37A0
1343,2006-03-01,2006-04-01,Monthly mean soil temperature at observation time(cover: bare ground,MO37P0
1342,1987-08-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO51A0
1341,1987-04-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO51P0
1340,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO52A0
1339,1987-04-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO52P0
1338,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO53A0
1337,1987-08-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO53P0
1336,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO54A0
1335,1984-02-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO54P0
1334,1984-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO55A0
1333,1987-08-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO55P0
1332,2006-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO56A0
1331,2006-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO56P0
1330,2006-01-01,2010-12-01,Monthly mean soil temperature at observation time(cover: sod,MO57A0
1329,2006-01-01,2010-09-01,Monthly mean soil temperature at observation time(cover: sod,MO57P0
1328,1989-03-01,1990-10-01,Monthly mean soil temperature at observation time(cover: bare muck,MO84A0
1327,1984-01-01,1988-12-01,Monthly mean soil temperature at observation time(cover: bare muck,MO84A3
1326,1989-03-01,1990-10-01,Monthly mean soil temperature at observation time(cover: bare muck,MO85A0
1325,1984-01-01,1988-12-01,Monthly mean soil temperature at observation time(cover: bare muck,MO85A3
1324,2010-01-01,2010-12-31,Long-term average month-to-date precipitation totals,MTD-PRCP-NORMAL
1323,2010-01-01,2010-12-31,Long-term average month-to-date snowfall totals,MTD-SNOW-NORMAL
1322,1982-01-01,2021-01-01,Monthly mean maximum soil temperature (degrees F),MX01
1321,1984-01-01,2009-08-01,Monthly mean maximum soil temperature(cover: unknown,MX0190
1320,1982-01-01,2021-01-01,Monthly mean maximum soil temperature (degrees F),MX02
1319,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: unknown,MX0290
1318,2011-01-01,2012-01-01,Monthly mean maximum soil temperature(cover: unknown,MX0299
1317,1982-01-01,2021-01-01,Monthly mean maximum soil temperature (degrees F),MX03
1316,1984-01-01,2009-12-01,Monthly mean maximum soil temperature(cover: unknown,MX0390
1315,1982-01-01,2021-01-01,Monthly mean maximum soil temperature (degrees F),MX04
1314,1982-01-01,2021-01-01,Monthly mean maximum soil temperature (degrees F),MX05
1313,1982-01-01,2020-11-01,Monthly mean maximum soil temperature (degrees F),MX06
1312,1982-06-01,2020-11-01,Monthly mean maximum soil temperature (degrees F),MX07
1311,1982-06-01,2020-11-01,Monthly mean maximum soil temperature (degrees F),MX08
1310,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: grass,MX1190
1309,1984-01-01,1985-06-01,Monthly mean maximum soil temperature(cover: grass,MX1191
1308,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: grass,MX1290
1307,1984-01-01,1988-12-01,Monthly mean maximum soil temperature(cover: grass,MX1291
1306,2011-01-01,2012-09-01,Monthly mean maximum soil temperature(cover: grass,MX1299
1305,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: grass,MX1390
1304,1984-01-01,1989-07-01,Monthly mean maximum soil temperature(cover: grass,MX1391
1303,2011-01-01,2011-01-01,Monthly mean maximum soil temperature(cover: grass,MX1399
1302,2009-03-01,2010-12-01,Monthly mean maximum soil temperature(cover: grass,MX1490
1301,2011-01-01,2011-02-01,Monthly mean maximum soil temperature(cover: grass,MX1499
1300,2011-08-01,2012-06-01,Monthly mean maximum soil temperature(cover: grass,MX1599
1299,2011-08-01,2012-06-01,Monthly mean maximum soil temperature(cover: grass,MX1799
1298,1990-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: fallow,MX2190
1297,1984-01-01,1989-07-01,Monthly mean maximum soil temperature(cover: fallow,MX2192
1296,1989-08-01,2010-12-01,Monthly mean maximum soil temperature(cover: fallow,MX2290
1295,1984-01-01,1988-12-01,Monthly mean maximum soil temperature(cover: fallow,MX2292
1294,1990-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: fallow,MX2390
1293,1984-01-01,1989-07-01,Monthly mean maximum soil temperature(cover: fallow,MX2392
1292,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: bare ground,MX3190
1291,1984-01-01,1989-02-01,Monthly mean maximum soil temperature(cover: bare ground,MX3192
1290,2011-01-01,2015-11-01,Monthly mean maximum soil temperature(cover: bare ground,MX3199
1289,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: bare ground,MX3290
1288,1984-01-01,1988-12-01,Monthly mean maximum soil temperature(cover: bare ground,MX3292
1287,2011-01-01,2015-11-01,Monthly mean maximum soil temperature(cover: bare ground,MX3299
1286,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: bare ground,MX3390
1285,1984-01-01,1989-02-01,Monthly mean maximum soil temperature(cover: bare ground,MX3392
1284,2011-01-01,2015-11-01,Monthly mean maximum soil temperature(cover: bare ground,MX3399
1283,2004-08-01,2010-12-01,Monthly mean maximum soil temperature(cover: bare ground,MX3490
1282,2011-01-01,2011-09-01,Monthly mean maximum soil temperature(cover: bare ground,MX3499
1281,2004-08-01,2010-12-01,Monthly mean maximum soil temperature(cover: bare ground,MX3590
1280,2011-01-01,2015-11-01,Monthly mean maximum soil temperature(cover: bare ground,MX3599
1279,2011-01-01,2015-11-01,Monthly mean maximum soil temperature(cover: bare ground,MX3699
1278,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: sod,MX5190
1277,2011-01-01,2015-11-01,Monthly mean maximum soil temperature(cover: sod,MX5199
1276,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: sod,MX5290
1275,1984-01-01,1988-12-01,Monthly mean maximum soil temperature(cover: sod,MX5291
1274,2011-01-01,2015-11-01,Monthly mean maximum soil temperature(cover: sod,MX5299
1273,1984-01-01,2010-12-01,Monthly mean maximum soil temperature(cover: sod,MX5390
1272,2011-01-01,2015-11-01,Monthly mean maximum soil temperature(cover: sod,MX5399
1271,2002-03-01,2010-12-01,Monthly mean maximum soil temperature(cover: sod,MX5490
1270,2011-01-01,2011-12-01,Monthly mean maximum soil temperature(cover: sod,MX5499
1269,2002-03-01,2009-02-01,Monthly mean maximum soil temperature(cover: sod,MX5590
1268,2011-01-01,2015-11-01,Monthly mean maximum soil temperature(cover: sod,MX5599
1267,2012-09-01,2015-11-01,Monthly mean maximum soil temperature(cover: sod,MX5699
1266,1984-01-01,1996-11-01,Monthly mean maximum soil temperature(cover: straw mulch,MX6190
1265,1989-03-01,1990-10-01,Monthly mean maximum soil temperature(cover: grass muck,MX7290
1264,1984-01-01,1988-12-01,Monthly mean maximum soil temperature(cover: grass muck,MX7293
1263,1990-01-01,1990-10-01,Monthly mean maximum soil temperature(cover: bare muck,MX8190
1262,1984-01-01,1989-02-01,Monthly mean maximum soil temperature(cover: bare muck,MX8193
1261,1990-01-01,1990-10-01,Monthly mean maximum soil temperature(cover: bare muck,MX8290
1260,1984-01-01,1989-02-01,Monthly mean maximum soil temperature(cover: bare muck,MX8293
1259,1990-01-01,1990-10-01,Monthly mean maximum soil temperature(cover: bare muck,MX8390
1258,1984-01-01,1989-02-01,Monthly mean maximum soil temperature(cover: bare muck,MX8393
1257,1921-12-09,2021-01-31,Daily maximum temperature of water in an evaporation pan,MXPN
1256,1857-01-01,2016-03-01,Maximum snow depth,MXSD
1255,2011-03-08,2021-03-07,Correlation Coefficient (approx. elev. angle: 0.5 deg),N0C
1254,2011-03-08,2021-03-07,Hydrometeor Classification (approx. elev.: 0.5 deg),N0H
1253,2011-03-08,2021-03-07,Specific Differential Phase (approx. elev.: 0.5 deg),N0K
1252,1994-05-20,2021-03-07,Digital Base Reflectivity (approx. elev. angle: 0.5 deg),N0Q
1251,1994-05-20,2021-03-07,Base Reflectivity (approx. elev. angle: 0.5 deg),N0R
1250,1994-05-20,2021-03-07,Storm Relative Velocity (approx. elev. angle: 0.5 deg),N0S
1249,1994-05-20,2021-03-07,Base Velocity (approx. elev. angle: 0.5 deg),N0V
1248,1994-05-20,2021-03-07,Base Velocity,N0W
1247,2011-03-08,2021-03-07,Differential Reflectivity (approx. elev. angle: 0.5 deg),N0X
1246,1994-05-20,2021-03-07,Long Range Base Reflectivity (460 km.,N0Z
1245,2011-03-08,2021-03-07,Correlation Coefficient (approx. elev. angle: 1.5 deg),N1C
1244,2011-03-08,2021-03-07,Hydrometeor Classification (approx. elev.: 1.5 deg),N1H
1243,2011-03-08,2021-03-07,Specific Differential Phase (approx. elev.: 1.5 deg),N1K
1242,1994-06-17,2021-03-07,One Hour Precipitation Total,N1P
1241,1994-05-20,2021-03-07,Digital Base Reflectivity (approx. elev. angle: 1.5 deg),N1Q
1240,1994-05-20,2021-03-07,Base Reflectivity (approx. elev. angle: 1.5 deg),N1R
1239,1994-05-20,2021-03-07,Storm Relative Velocity (approx. elev. angle: 1.5 deg),N1S
1238,1994-05-20,2021-03-07,Base Velocity (approx. elev. angle: 1.5 deg),N1V
1237,2011-03-08,2021-03-07,Differential Reflectivity (approx. elev. angle: 1.5 deg),N1X
1236,2011-03-08,2021-03-07,Correlation Coefficient (approx. elev. angle: 2.4 deg),N2C
1235,2011-03-08,2021-03-07,Hydrometeor Classification (approx. elev.: 2.4 deg),N2H
1234,2011-03-08,2021-03-07,Specific Differential Phase (approx. elev.: 2.4 deg),N2K
1233,1994-05-20,2021-03-07,Digital Base Reflectivity (approx. elev. angle: 2.4 deg),N2Q
1232,1994-05-20,2021-03-07,Base Reflectivity (approx. elev. angle: 2.4 deg),N2R
1231,1994-05-20,2021-03-07,Storm Relative Velocity (approx. elev. angle: 2.4 deg),N2S
1230,1994-05-20,2021-03-07,Base Velocity (approx. elev. angle: 2.4 deg),N2V
1229,2011-03-08,2021-03-07,Differential Reflectivity (approx. elev. angle: 2.4 deg),N2X
1228,2011-03-08,2021-03-07,Correlation Coefficient (approx. elev. angle: 3.4 deg),N3C
1227,2011-03-08,2021-03-07,Hydrometeor Classification (approx. elev.: 3.4 deg),N3H
1226,2011-03-08,2021-03-07,Specific Differential Phase (approx. elev.: 3.4 deg),N3K
1225,1994-06-17,2021-03-07,Three Hour Precipitation Total,N3P
1224,1994-05-20,2021-03-07,Digital Base Reflectivity (approx. elev. angle: 3.4 deg),N3Q
1223,1994-05-20,2021-03-07,Base Reflectivity (approx. elev. angle: 3.4 deg),N3R
1222,1994-05-20,2021-03-07,Storm Relative Velocity (approx. elev. angle: 3.4 deg),N3S
1221,1994-05-20,2021-03-07,Base Velocity (approx. elev. angle: 3.4 deg),N3V
1220,2011-03-08,2021-03-07,Differential Reflectivity (approx. elev. angle: 3.4 deg),N3X
1219,2011-03-08,2021-03-07,Correlation Coefficient (approx. elev. angle: 0.8 deg),NAC
1218,2011-03-08,2021-03-07,Hydrometeor Classification (approx. elev.: 0.8 deg),NAH
1217,2011-03-08,2021-03-07,Specific Differential Phase (approx. elev.: 0.8 deg),NAK
1216,1994-05-20,2021-03-07,Digital Base Reflectivity (approx. elev. angle: 0.8 deg),NAQ
1215,2011-03-08,2021-03-07,Differential Reflectivity (approx. elev. angle: 0.9 deg),NAX
1214,2011-03-08,2021-03-07,Correlation Coefficient (approx. elev. angle: 1.8 deg),NBC
1213,2011-03-08,2021-03-07,Hydrometeor Classification (approx. elev.: 1.8 deg),NBH
1212,2011-03-08,2021-03-07,Specific Differential Phase (approx. elev.: 1.8 deg),NBK
1211,1994-05-20,2021-03-07,Digital Base Reflectivity (approx. elev. angle: 1.8 deg),NBQ
1210,2011-03-08,2021-03-07,Differential Reflectivity (approx. elev. angle: 1.8 deg),NBX
1209,1994-05-20,2021-03-07,Composite Reflectivity (4x4 km. grid,NCR
1208,1994-05-20,2021-03-07,Composite Reflectivity (2x2 km. grid,NCZ
1207,1994-05-20,2021-03-07,Echo Tops,NET
1206,1994-06-17,2021-03-07,Hail Index,NHI
1205,1994-05-20,2021-03-07,High Layer Composite Reflectivity,NHL
1204,1994-05-20,2021-03-07,Low Layer Composite Reflectivity,NLL
1203,1994-06-17,2021-03-07,Digital Mesocyclone Detection Algorithm,NMD
1202,1994-06-17,2021-03-07,Mesocyclone,NME
1201,1994-05-20,2021-03-07,Mid Layer Composite Reflectivity,NML
1200,1994-05-20,2021-03-07,Base Spectrum Width (60 km. range),NSP
1199,1994-06-17,2021-03-07,Storm Structure,NSS
1198,1994-06-17,2021-03-07,Storm Tracking Information,NST
1197,1994-05-20,2021-03-07,Base Spectrum Width (230 km. range),NSW
1196,1994-06-17,2021-03-07,Storm Total Precipitation,NTP
1195,1994-06-17,2021-03-07,Tornadic Vortex Signature,NTV
1194,1994-05-20,2021-03-07,Vertical Integrated Liquid,NVL
1193,2011-03-08,2021-03-07,One Hour Accumulation(One Hour Precipitation total (16 levels) with Dual Pol. algorithm),OHA
1192,1948-01-01,2021-03-07,Peak gust time,PGTM
1191,1781-01-01,2021-03-08,Precipitation,PRCP
1190,1965-01-01,2021-01-19,Daily percent of possible sunshine for the period,PSUN
1189,2011-03-08,2021-03-07,Storm Total Accumulation(Storm Total Precipitation total (16 levels) with Dual Pol. algorithm),PTA
1188,1996-01-01,2014-01-01,Precipitation,QGAG
1187,1970-05-12,2014-01-01,Precipitation,QPCP
1186,1994-05-20,2021-03-07,Radar Coded Message,RCM
1185,1994-05-20,2021-03-07,WSR-88D Radar Status Log,RSL
1184,1982-01-01,2009-08-31,Minimum soil temperature with unknown cover at 5 cm depth,SN01
1183,1982-01-01,2012-10-31,Minimum soil temperature with unknown cover at 10 cm depth,SN02
1182,1982-01-01,2010-01-10,Minimum soil temperature with unknown cover at 20 cm depth,SN03
1181,1982-01-01,2012-02-29,Minimum soil temperature with grass cover at 5 cm depth,SN11
1180,1982-01-01,2012-09-30,Minimum soil temperature with grass cover at 10 cm depth,SN12
1179,1982-01-01,2012-02-29,Minimum soil temperature with grass cover at 20 cm depth,SN13
1178,2010-01-01,2011-01-31,Minimum soil temperature with grass cover at 50 cm depth,SN14
1177,1983-07-01,2010-12-31,Minimum soil temperature with fallow cover at 5 cm depth,SN21
1176,1983-04-01,2010-12-31,Minimum soil temperature with fallow cover at 10 cm depth,SN22
1175,1983-04-01,2010-12-31,Minimum soil temperature with fallow cover at 20 cm depth,SN23
1174,1982-01-01,2021-01-31,Minimum soil temperature with bare ground cover at 5 cm depth,SN31
1173,1982-01-01,2021-01-31,Minimum soil temperature with bare ground cover at 10 cm depth,SN32
1172,1982-01-01,2021-01-31,Minimum soil temperature with bare ground cover at 20 cm depth,SN33
1171,2005-01-01,2012-07-31,Minimum soil temperature with bare ground cover at 50 cm depth,SN34
1170,2005-01-01,2020-12-31,Minimum soil temperature with bare ground cover at 100 cm depth,SN35
1169,2006-03-01,2020-12-31,Minimum soil temperature with bare ground cover at 150 cm depth,SN36
1168,1982-01-01,2021-01-31,Minimum soil temperature with sod cover at 5 cm depth,SN51
1167,1982-01-01,2021-01-31,Minimum soil temperature with sod cover at 10 cm depth,SN52
1166,1982-01-01,2021-01-31,Minimum soil temperature with sod cover at 20 cm depth,SN53
1165,2002-03-01,2012-06-30,Minimum soil temperature with sod cover at 50 cm depth,SN54
1164,2002-03-01,2021-01-31,Minimum soil temperature with sod cover at 100 cm depth,SN55
1163,2012-09-27,2021-01-31,Minimum soil temperature with sod cover at 150 cm depth,SN56
1162,2015-03-01,2015-03-31,Minimum soil temperature with sod cover at 180 cm depth,SN57
1161,1982-01-01,1993-01-31,Minimum soil temperature with straw multch cover at 5 cm depth,SN61
1160,1982-06-01,1990-10-31,Minimum soil temperature with grass muck cover at 10 cm depth,SN72
1159,1982-06-01,1990-10-31,Minimum soil temperature with bare muck cover at 5 cm depth,SN81
1158,1982-06-01,1990-10-31,Minimum soil temperature with bare muck cover at 10 cm depth,SN82
1157,1982-06-01,1990-10-31,Minimum soil temperature with bare muck cover at 20 cm depth,SN83
1156,1840-05-01,2021-03-08,Snowfall,SNOW
1155,1857-01-18,2021-03-08,Snow depth,SNWD
1154,2010-01-01,2010-01-01,Long-term averages of autumn cooling degree days with base 45F,SON-CLDD-BASE45
1153,2010-01-01,2010-01-01,Long-term averages of autumn cooling degree days with base 50F,SON-CLDD-BASE50
1152,2010-01-01,2010-01-01,Long-term averages of autumn cooling degree days with base 55F,SON-CLDD-BASE55
1151,2010-01-01,2010-01-01,Long-term averages of autumn cooling degree days with base 57F,SON-CLDD-BASE57
1150,2010-01-01,2010-01-01,Long-term averages of autumn cooling degree days with base 60F,SON-CLDD-BASE60
1149,2010-01-01,2010-01-01,Long-term averages of autumn cooling degree days with base 70F,SON-CLDD-BASE70
1148,2010-01-01,2010-01-01,Long-term averages of autumn cooling degree days with base 72F,SON-CLDD-BASE72
1147,2010-01-01,2010-01-01,Long-term averages of autumn cooling degree days with base 65F,SON-CLDD-NORMAL
1146,2010-01-01,2010-01-01,Long-term averages of autumn diurnal temperature range,SON-DUTR-NORMAL
1145,2010-01-01,2010-01-01,Long-term averages of fall growing degree days with base 40F,SON-GRDD-BASE40
1144,2010-01-01,2010-01-01,Long-term averages of fall growing degree days with base 45F,SON-GRDD-BASE45
1143,2010-01-01,2010-01-01,Long-term averages of fall growing degree days with base 50F,SON-GRDD-BASE50
1142,2010-01-01,2010-01-01,Long-term averages of fall growing degree days with base 55F,SON-GRDD-BASE55
1141,2010-01-01,2010-01-01,Long-term averages of fall growing degree days with base 57F,SON-GRDD-BASE57
1140,2010-01-01,2010-01-01,Long-term averages of fall growing degree days with base 60F,SON-GRDD-BASE60
1139,2010-01-01,2010-01-01,Long-term averages of fall growing degree days with base 65F,SON-GRDD-BASE65
1138,2010-01-01,2010-01-01,Long-term averages of fall growing degree days with base 70F,SON-GRDD-BASE70
1137,2010-01-01,2010-01-01,Long-term averages of fall growing degree days with base 72F,SON-GRDD-BASE72
1136,2010-01-01,2010-01-01,Long-term averages of summer growing degree days with truncated bases 48F and 86F,SON-GRDD-TB4886
1135,2010-01-01,2010-01-01,Long-term averages of summer growing degree days with truncated bases 50F and 86F,SON-GRDD-TB5086
1134,2010-01-01,2010-01-01,Long-term averages of autumn heating degree days with base 40F,SON-HTDD-BASE40
1133,2010-01-01,2010-01-01,Long-term averages of autumn heating degree days with base 45F,SON-HTDD-BASE45
1132,2010-01-01,2010-01-01,Long-term averages of autumn heating degree days with base 50F,SON-HTDD-BASE50
1131,2010-01-01,2010-01-01,Long-term averages of autumn heating degree days with base 55F,SON-HTDD-BASE55
1130,2010-01-01,2010-01-01,Long-term averages of autumn heating degree days with base 57F,SON-HTDD-BASE57
1129,2010-01-01,2010-01-01,Long-term averages of autumn heating degree days with base 60F,SON-HTDD-BASE60
1128,2010-01-01,2010-01-01,Long-term averages of autumn heating degree days with base 65F,SON-HTDD-NORMAL
1127,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with precipitation >= 0.01 inches,SON-PRCP-AVGNDS-GE001HI
1126,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with precipitation >= 0.10 inches,SON-PRCP-AVGNDS-GE010HI
1125,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with precipitation >= 0.50 inches,SON-PRCP-AVGNDS-GE050HI
1124,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with precipitation >= 1.00 inches,SON-PRCP-AVGNDS-GE100HI
1123,2010-01-01,2010-01-01,Long-term averages of seasonal precipitation totals for September-November,SON-PRCP-NORMAL
1122,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with snowfall >= 0.1 inches,SON-SNOW-AVGNDS-GE001TI
1121,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with snowfall >= 1.0 inches,SON-SNOW-AVGNDS-GE010TI
1120,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with snowfall >= 3.0 inches,SON-SNOW-AVGNDS-GE030TI
1119,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with snowfall >= 5.0 inches,SON-SNOW-AVGNDS-GE050TI
1118,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with snowfall >= 10.0 inches,SON-SNOW-AVGNDS-GE100TI
1117,2010-01-01,2010-01-01,Long-term averages of seasonal snowfall totals for September-November,SON-SNOW-NORMAL
1116,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with snow depth >= 1 inch,SON-SNWD-AVGNDS-GE001WI
1115,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with snow depth >= 3 inches,SON-SNWD-AVGNDS-GE003WI
1114,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with snow depth >= 5 inches,SON-SNWD-AVGNDS-GE005WI
1113,2010-01-01,2010-01-01,Long-term averages of number of days during September-November with snow depth >= 10 inches,SON-SNWD-AVGNDS-GE010WI
1112,2010-01-01,2010-01-01,Long-term averages of autumn average temperature,SON-TAVG-NORMAL
1111,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmax is greater than or equal to 40F,SON-TMAX-AVGNDS-GRTH040
1110,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmax is greater than or equal to 50F,SON-TMAX-AVGNDS-GRTH050
1109,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmax is greater than or equal to 60F,SON-TMAX-AVGNDS-GRTH060
1108,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmax is greater than or equal to 70F,SON-TMAX-AVGNDS-GRTH070
1107,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmax is greater than or equal to 80F,SON-TMAX-AVGNDS-GRTH080
1106,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmax is greater than or equal to 90F,SON-TMAX-AVGNDS-GRTH090
1105,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmax is greater than or equal to 100F,SON-TMAX-AVGNDS-GRTH100
1104,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmax is less than or equal to 32F,SON-TMAX-AVGNDS-LSTH032
1103,2010-01-01,2010-01-01,Long-term averages of autumn maximum temperature,SON-TMAX-NORMAL
1102,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmin is less than or equal to 0F,SON-TMIN-AVGNDS-LSTH000
1101,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmin is less than or equal to 10F,SON-TMIN-AVGNDS-LSTH010
1100,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmin is less than or equal to 20F,SON-TMIN-AVGNDS-LSTH020
1099,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmin is less than or equal to 32F,SON-TMIN-AVGNDS-LSTH032
1098,2010-01-01,2010-01-01,Long-term average number of days per autumn where tmin is less than or equal to 40F,SON-TMIN-AVGNDS-LSTH040
