,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
37,2021-01-29,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-29T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1202, 'currently': 48, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 10}}, 'death': {'total': 262, 'confirmed': None, 'probable': None}}",52335.0,,,1489766,62949.0
38,2021-01-28,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-28T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1201, 'currently': 42, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 5}}, 'death': {'total': 262, 'confirmed': None, 'probable': None}}",52150.0,,,1479849,62705.0
39,2021-01-27,AK,"{'data_quality_grade': 'B', 'updated': '2021-01-27T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1200, 'currently': 49, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 5}}, 'death': {'total': 261, 'confirmed': None, 'probable': None}}",51951.0,,,1467400,62323.0
40,2021-01-26,AK,"{'data_quality_grade': 'B', 'updated': '2021-01-26T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1194, 'currently': 57, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 5}}, 'death': {'total': 260, 'confirmed': None, 'probable': None}}",51778.0,,,1460189,62144.0
41,2021-01-25,AK,"{'data_quality_grade': 'B', 'updated': '2021-01-25T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1185, 'currently': 54, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 7}}, 'death': {'total': 259, 'confirmed': None, 'probable': None}}",51693.0,,,1457053,62017.0
42,2021-01-24,AK,"{'data_quality_grade': 'B', 'updated': '2021-01-24T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1185, 'currently': 57, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 7}}, 'death': {'total': 259, 'confirmed': None, 'probable': None}}",51610.0,,,1453470,61912.0
43,2021-01-23,AK,"{'data_quality_grade': 'B', 'updated': '2021-01-23T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1184, 'currently': 56, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 7}}, 'death': {'total': 259, 'confirmed': None, 'probable': None}}",51445.0,,,1446514,61718.0
44,2021-01-22,AK,"{'data_quality_grade': 'B', 'updated': '2021-01-22T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1184, 'currently': 51, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 7}}, 'death': {'total': 254, 'confirmed': None, 'probable': None}}",51204.0,,,1438958,61488.0
45,2021-01-21,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-21T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1177, 'currently': 58, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 7}}, 'death': {'total': 254, 'confirmed': None, 'probable': None}}",50941.0,,,1430967,61170.0
46,2021-01-20,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-20T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1170, 'currently': 57, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 9}}, 'death': {'total': 253, 'confirmed': None, 'probable': None}}",50732.0,,,1420122,60791.0
47,2021-01-19,AK,"{'data_quality_grade': 'A+', 'updated': '2021-01-19T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1162, 'currently': 61, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 9}}, 'death': {'total': 230, 'confirmed': None, 'probable': None}}",50572.0,,,1414531,60601.0
48,2021-01-18,AK,"{'data_quality_grade': 'A+', 'updated': '2021-01-18T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1153, 'currently': 58, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 8}}, 'death': {'total': 229, 'confirmed': None, 'probable': None}}",50447.0,,,1410760,60409.0
49,2021-01-17,AK,"{'data_quality_grade': 'A+', 'updated': '2021-01-17T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1153, 'currently': 70, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 8}}, 'death': {'total': 229, 'confirmed': None, 'probable': None}}",50296.0,,,1404756,60195.0
50,2021-01-16,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-16T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1152, 'currently': 67, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 9}}, 'death': {'total': 229, 'confirmed': None, 'probable': None}}",50017.0,,,1398649,59982.0
51,2021-01-15,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-15T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1152, 'currently': 77, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 10}}, 'death': {'total': 229, 'confirmed': None, 'probable': None}}",49835.0,,,1389226,59624.0
52,2021-01-14,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-14T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1149, 'currently': 81, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 10}}, 'death': {'total': 228, 'confirmed': None, 'probable': None}}",49535.0,,,1382276,59332.0
53,2021-01-13,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-13T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1138, 'currently': 68, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 8}}, 'death': {'total': 226, 'confirmed': None, 'probable': None}}",49203.0,,,1370835,58985.0
54,2021-01-12,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-11T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1104, 'currently': 79, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 9}}, 'death': {'total': 224, 'confirmed': None, 'probable': None}}",48797.0,,,1357708,58423.0
55,2021-01-11,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-11T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1104, 'currently': 79, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 9}}, 'death': {'total': 224, 'confirmed': None, 'probable': None}}",48797.0,,,1357708,58423.0
56,2021-01-10,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-10T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1101, 'currently': 82, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 10}}, 'death': {'total': 224, 'confirmed': None, 'probable': None}}",48624.0,,,1352480,58210.0
57,2021-01-09,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-09T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1100, 'currently': 86, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 8}}, 'death': {'total': 224, 'confirmed': None, 'probable': None}}",48374.0,,,1345573,57933.0
58,2021-01-08,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-08T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1095, 'currently': 86, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 8}}, 'death': {'total': 223, 'confirmed': None, 'probable': None}}",48063.0,,,1337749,57584.0
59,2021-01-07,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-07T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1084, 'currently': 89, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 8}}, 'death': {'total': 223, 'confirmed': None, 'probable': None}}",47660.0,,,1326542,57120.0
60,2021-01-06,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-06T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1074, 'currently': 101, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 6}}, 'death': {'total': 220, 'confirmed': None, 'probable': None}}",47334.0,,,1311015,56554.0
