,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
116,2020-11-11,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-11T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2157, 'in_icu': {'total': None, 'currently': 486}, 'on_ventilator': {'total': None, 'currently': 257}}, 'death': {'total': 3323, 'confirmed': None, 'probable': None}}",220768,220768,,2705205,248056
117,2020-11-10,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-10T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2055, 'in_icu': {'total': None, 'currently': 457}, 'on_ventilator': {'total': None, 'currently': 237}}, 'death': {'total': 3299, 'confirmed': None, 'probable': None}}",216697,216697,,2645421,243790
118,2020-11-09,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-09T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2016, 'in_icu': {'total': None, 'currently': 467}, 'on_ventilator': {'total': None, 'currently': 238}}, 'death': {'total': 3153, 'confirmed': None, 'probable': None}}",212441,212441,,2669455,239290
119,2020-11-08,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-08T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1965, 'in_icu': {'total': None, 'currently': 459}, 'on_ventilator': {'total': None, 'currently': 254}}, 'death': {'total': 3153, 'confirmed': None, 'probable': None}}",209197,209197,,2654691,235909
120,2020-11-07,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-07T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1926, 'in_icu': {'total': None, 'currently': 466}, 'on_ventilator': {'total': None, 'currently': 236}}, 'death': {'total': 3150, 'confirmed': None, 'probable': None}}",205066,205066,,2672288,231727
121,2020-11-06,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-06T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1834, 'in_icu': {'total': None, 'currently': 517}, 'on_ventilator': {'total': None, 'currently': 226}}, 'death': {'total': 3131, 'confirmed': None, 'probable': None}}",200507,200507,,2649277,226960
122,2020-11-05,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-05T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1774, 'in_icu': {'total': None, 'currently': 511}, 'on_ventilator': {'total': None, 'currently': 233}}, 'death': {'total': 3106, 'confirmed': None, 'probable': None}}",196576,196576,,2624970,222827
123,2020-11-04,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-04T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1632, 'in_icu': {'total': None, 'currently': 504}, 'on_ventilator': {'total': None, 'currently': 226}}, 'death': {'total': 3088, 'confirmed': None, 'probable': None}}",193023,193023,,2602880,219118
124,2020-11-03,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-03T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1631, 'in_icu': {'total': None, 'currently': 476}, 'on_ventilator': {'total': None, 'currently': 218}}, 'death': {'total': 3064, 'confirmed': None, 'probable': None}}",190424,190424,,2585280,216333
125,2020-11-02,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-02T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1659, 'in_icu': {'total': None, 'currently': 476}, 'on_ventilator': {'total': None, 'currently': 221}}, 'death': {'total': 3031, 'confirmed': None, 'probable': None}}",188186,188186,,2553774,213941
126,2020-11-01,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-01T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1649, 'in_icu': {'total': None, 'currently': 494}, 'on_ventilator': {'total': None, 'currently': 214}}, 'death': {'total': 3026, 'confirmed': None, 'probable': None}}",185535,185535,,2535182,211106
127,2020-10-31,MO,"{'data_quality_grade': 'A+', 'updated': '2020-10-31T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1574, 'in_icu': {'total': None, 'currently': 464}, 'on_ventilator': {'total': None, 'currently': 189}}, 'death': {'total': 3024, 'confirmed': None, 'probable': None}}",183186,183186,,2517550,208594
128,2020-10-30,MO,"{'data_quality_grade': 'A+', 'updated': '2020-10-30T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1530, 'in_icu': {'total': None, 'currently': 479}, 'on_ventilator': {'total': None, 'currently': 200}}, 'death': {'total': 2925, 'confirmed': None, 'probable': None}}",180200,180200,,2494866,205382
129,2020-10-29,MO,"{'data_quality_grade': 'A+', 'updated': '2020-10-29T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1490, 'in_icu': {'total': None, 'currently': 464}, 'on_ventilator': {'total': None, 'currently': 179}}, 'death': {'total': 2899, 'confirmed': None, 'probable': None}}",177693,177693,,2474396,202697
130,2020-10-28,MO,"{'data_quality_grade': 'A+', 'updated': '2020-10-28T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1446, 'in_icu': {'total': None, 'currently': 451}, 'on_ventilator': {'total': None, 'currently': 173}}, 'death': {'total': 2870, 'confirmed': None, 'probable': None}}",174632,174632,,2454427,199417
131,2020-10-27,MO,"{'data_quality_grade': 'A+', 'updated': '2020-10-27T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1407, 'in_icu': {'total': None, 'currently': 449}, 'on_ventilator': {'total': None, 'currently': 162}}, 'death': {'total': 2838, 'confirmed': None, 'probable': None}}",172717,172717,,2438579,197358
132,2020-10-26,MO,"{'data_quality_grade': 'A+', 'updated': '2020-10-26T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1399, 'in_icu': {'total': None, 'currently': 481}, 'on_ventilator': {'total': None, 'currently': 174}}, 'death': {'total': 2810, 'confirmed': None, 'probable': None}}",171022,171022,,2420611,195500
133,2020-10-25,MO,"{'data_quality_grade': 'A+', 'updated': '2020-10-25T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1404, 'in_icu': {'total': None, 'currently': 484}, 'on_ventilator': {'total': None, 'currently': 167}}, 'death': {'total': 2805, 'confirmed': None, 'probable': None}}",169495,169495,,2406847,193832
134,2020-10-24,MO,"{'data_quality_grade': 'A+', 'updated': '2020-10-24T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 1443, 'in_icu': {'total': None, 'currently': 522}, 'on_ventilator': {'total': None, 'currently': 175}}, 'death': {'total': 2801, 'confirmed': None, 'probable': None}}",167452,167452,,2388281,191640
