,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
60,2021-01-06,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-06T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3928, 'in_icu': {'total': None, 'currently': 812}, 'on_ventilator': {'total': None, 'currently': 451}}, 'death': {'total': 18735, 'confirmed': 17096, 'probable': 1639}}",999288,,,13698428.0,
61,2021-01-05,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-05T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3905, 'in_icu': {'total': None, 'currently': 800}, 'on_ventilator': {'total': None, 'currently': 457}}, 'death': {'total': 18562, 'confirmed': 16959, 'probable': 1603}}",991719,,,13617454.0,
62,2021-01-04,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-04T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3948, 'in_icu': {'total': None, 'currently': 816}, 'on_ventilator': {'total': None, 'currently': 471}}, 'death': {'total': 18412, 'confirmed': 16834, 'probable': 1578}}",984880,,,13530371.0,
63,2021-01-03,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-03T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3817, 'in_icu': {'total': None, 'currently': 798}, 'on_ventilator': {'total': None, 'currently': 462}}, 'death': {'total': 18322, 'confirmed': 16755, 'probable': 1567}}",979821,,,13482117.0,
64,2021-01-02,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-02T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3799, 'in_icu': {'total': None, 'currently': 783}, 'on_ventilator': {'total': None, 'currently': 458}}, 'death': {'total': 18217, 'confirmed': 16674, 'probable': 1543}}",975352,,,13436652.0,
65,2021-01-01,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-01T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3992, 'in_icu': {'total': None, 'currently': 808}, 'on_ventilator': {'total': None, 'currently': 464}}, 'death': {'total': 18173, 'confirmed': 16647, 'probable': 1526}}",970590,,,13374665.0,
66,2020-12-31,IL,"{'data_quality_grade': 'A', 'updated': '2020-12-31T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 4093, 'in_icu': {'total': None, 'currently': 837}, 'on_ventilator': {'total': None, 'currently': 496}}, 'death': {'total': 17978, 'confirmed': 16490, 'probable': 1488}}",963389,,,13277443.0,
67,2020-12-30,IL,"{'data_quality_grade': 'A', 'updated': '2020-12-30T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 4244, 'in_icu': {'total': None, 'currently': 882}, 'on_ventilator': {'total': None, 'currently': 496}}, 'death': {'total': 17811, 'confirmed': 16357, 'probable': 1454}}",955380,,,13178017.0,
68,2020-12-29,IL,"{'data_quality_grade': 'A', 'updated': '2020-12-29T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 4313, 'in_icu': {'total': None, 'currently': 904}, 'on_ventilator': {'total': None, 'currently': 506}}, 'death': {'total': 17596, 'confirmed': 16179, 'probable': 1417}}",948006,,,13103444.0,
69,2020-12-28,IL,"{'data_quality_grade': 'A', 'updated': '2020-12-28T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 4243, 'in_icu': {'total': None, 'currently': 884}, 'on_ventilator': {'total': None, 'currently': 515}}, 'death': {'total': 17470, 'confirmed': 16074, 'probable': 1396}}",942362,,,13036658.0,
