,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
49,2021-01-17,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-17T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 38398, 'currently': 2348, 'in_icu': {'total': 6719, 'currently': 527}, 'on_ventilator': {'total': None, 'currently': 279}}, 'death': {'total': 9310, 'confirmed': 8936, 'probable': 374}}",590211.0,,,6431185,670629
50,2021-01-16,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-16T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 38266, 'currently': 2404, 'in_icu': {'total': 6685, 'currently': 525}, 'on_ventilator': {'total': None, 'currently': 269}}, 'death': {'total': 9287, 'confirmed': 8913, 'probable': 374}}",587049.0,,,6386194,666864
51,2021-01-15,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-15T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 38056, 'currently': 2432, 'in_icu': {'total': 6641, 'currently': 551}, 'on_ventilator': {'total': None, 'currently': 285}}, 'death': {'total': 9246, 'confirmed': 8872, 'probable': 374}}",583160.0,,,6328023,662323
52,2021-01-14,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-14T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 37868, 'currently': 2440, 'in_icu': {'total': 6610, 'currently': 550}, 'on_ventilator': {'total': None, 'currently': 280}}, 'death': {'total': 9202, 'confirmed': 8830, 'probable': 372}}",578494.0,,,6271603,656974
53,2021-01-13,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-13T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 37679, 'currently': 2484, 'in_icu': {'total': 6583, 'currently': 550}, 'on_ventilator': {'total': None, 'currently': 284}}, 'death': {'total': 9163, 'confirmed': 8790, 'probable': 373}}",574119.0,,,6220087,652054
54,2021-01-12,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-12T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 37505, 'currently': 2515, 'in_icu': {'total': 6540, 'currently': 553}, 'on_ventilator': {'total': None, 'currently': 293}}, 'death': {'total': 9104, 'confirmed': 8731, 'probable': 373}}",570477.0,,,6175128,647868
55,2021-01-11,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-11T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 37288, 'currently': 2537, 'in_icu': {'total': 6510, 'currently': 568}, 'on_ventilator': {'total': None, 'currently': 286}}, 'death': {'total': 9016, 'confirmed': 8643, 'probable': 373}}",567338.0,,,6140884,644393
56,2021-01-10,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-10T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 37125, 'currently': 2593, 'in_icu': {'total': 6481, 'currently': 556}, 'on_ventilator': {'total': None, 'currently': 291}}, 'death': {'total': 8985, 'confirmed': 8613, 'probable': 372}}",563653.0,,,6109153,640198
57,2021-01-09,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-09T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 36959, 'currently': 2678, 'in_icu': {'total': 6441, 'currently': 579}, 'on_ventilator': {'total': None, 'currently': 299}}, 'death': {'total': 8966, 'confirmed': 8595, 'probable': 371}}",558560.0,,,6061499,634311
58,2021-01-08,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-08T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 36766, 'currently': 2769, 'in_icu': {'total': 6408, 'currently': 584}, 'on_ventilator': {'total': None, 'currently': 295}}, 'death': {'total': 8892, 'confirmed': 8521, 'probable': 371}}",552594.0,,,6005403,627575
59,2021-01-07,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-07T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 36517, 'currently': 2812, 'in_icu': {'total': 6377, 'currently': 593}, 'on_ventilator': {'total': None, 'currently': 306}}, 'death': {'total': 8823, 'confirmed': 8452, 'probable': 371}}",546499.0,,,5950922,620799
60,2021-01-06,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-06T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 36314, 'currently': 2782, 'in_icu': {'total': 6355, 'currently': 586}, 'on_ventilator': {'total': None, 'currently': 303}}, 'death': {'total': 8743, 'confirmed': 8371, 'probable': 372}}",539229.0,,,5894505,612814
61,2021-01-05,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-05T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 36121, 'currently': 2907, 'in_icu': {'total': 6364, 'currently': 591}, 'on_ventilator': {'total': None, 'currently': 326}}, 'death': {'total': 8663, 'confirmed': 8292, 'probable': 371}}",533083.0,,,5845344,606160
62,2021-01-04,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-04T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 35856, 'currently': 2836, 'in_icu': {'total': 6292, 'currently': 649}, 'on_ventilator': {'total': None, 'currently': 321}}, 'death': {'total': 8514, 'confirmed': 8150, 'probable': 364}}",529688.0,,,5814026,602535
