,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
56,2021-01-10,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-10T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 223513, 'hospitalized': {'total': 12115, 'currently': 1340, 'in_icu': {'total': None, 'currently': 441}, 'on_ventilator': {'total': 1290, 'currently': 319}}, 'death': {'total': 4043, 'confirmed': 3363, 'probable': 680}}",255076,207749,47327.0,2192595,
57,2021-01-09,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-09T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 219887, 'hospitalized': {'total': 12087, 'currently': 1346, 'in_icu': {'total': None, 'currently': 426}, 'on_ventilator': {'total': 1289, 'currently': 223}}, 'death': {'total': 4010, 'confirmed': 3338, 'probable': 672}}",251746,204893,46853.0,2158016,
58,2021-01-08,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-08T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 217578, 'hospitalized': {'total': 11968, 'currently': 1342, 'in_icu': {'total': None, 'currently': 439}, 'on_ventilator': {'total': 1282, 'currently': 219}}, 'death': {'total': 3966, 'confirmed': 3304, 'probable': 662}}",248860,202742,46118.0,2142739,
59,2021-01-07,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-07T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 215980, 'hospitalized': {'total': 11900, 'currently': 1326, 'in_icu': {'total': None, 'currently': 427}, 'on_ventilator': {'total': 1277, 'currently': 218}}, 'death': {'total': 3926, 'confirmed': 3273, 'probable': 653}}",245916,200531,45385.0,2129230,
60,2021-01-06,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-06T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 213574, 'hospitalized': {'total': 11867, 'currently': 1321, 'in_icu': {'total': None, 'currently': 427}, 'on_ventilator': {'total': 1271, 'currently': 217}}, 'death': {'total': 3901, 'confirmed': 3252, 'probable': 649}}",242593,198254,44339.0,2117692,
61,2021-01-05,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-05T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 210617, 'hospitalized': {'total': 11743, 'currently': 1323, 'in_icu': {'total': None, 'currently': 426}, 'on_ventilator': {'total': 1256, 'currently': 224}}, 'death': {'total': 3836, 'confirmed': 3205, 'probable': 631}}",238888,195930,42958.0,2104323,
62,2021-01-04,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-04T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 207898, 'hospitalized': {'total': 11514, 'currently': 1296, 'in_icu': {'total': None, 'currently': 412}, 'on_ventilator': {'total': 1234, 'currently': 212}}, 'death': {'total': 3800, 'confirmed': 3178, 'probable': 622}}",234781,193655,41126.0,2095621,
63,2021-01-03,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-03T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 205462, 'hospitalized': {'total': 11514, 'currently': 1234, 'in_icu': {'total': None, 'currently': 405}, 'on_ventilator': {'total': 1234, 'currently': 194}}, 'death': {'total': 3749, 'confirmed': 3137, 'probable': 612}}",233475,192809,40666.0,2090197,
64,2021-01-02,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-02T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 203701, 'hospitalized': {'total': 11487, 'currently': 1216, 'in_icu': {'total': None, 'currently': 393}, 'on_ventilator': {'total': 1231, 'currently': 197}}, 'death': {'total': 3729, 'confirmed': 3121, 'probable': 608}}",231442,191166,40276.0,2079788,
65,2021-01-01,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-01T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 201774, 'hospitalized': {'total': 11450, 'currently': 1185, 'in_icu': {'total': None, 'currently': 398}, 'on_ventilator': {'total': 1230, 'currently': 205}}, 'death': {'total': 3711, 'confirmed': 3106, 'probable': 605}}",229442,189569,39873.0,2068084,
66,2020-12-31,AR,"{'data_quality_grade': 'A+', 'updated': '2020-12-31T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 199247, 'hospitalized': {'total': 11358, 'currently': 1195, 'in_icu': {'total': None, 'currently': 396}, 'on_ventilator': {'total': 1223, 'currently': 209}}, 'death': {'total': 3676, 'confirmed': 3088, 'probable': 588}}",225138,186784,38354.0,2051488,
